control_index,t,rudder_deg_ref,rudder_deg_pil,rudder_error_deg,sail_deg_ref,sail_deg_pil,sail_error_deg,solver_status_pil,candidate_type_selected_pil,candidate_set_size_pil,intervention_pil
84,84.00000000000065,-0.4125528093434825,-0.4125528093434825,0.0,28.64537593190049,28.64537593190049,0.0,inactive_passthrough,nominal_passthrough,1,False
85,85.00000000000067,-0.2489564605349492,-0.2489564605349493,-1.1102230246251565e-16,28.639284895262143,28.639284895262143,0.0,inactive_passthrough,nominal_passthrough,1,False
86,86.00000000000068,-0.0472368839509931,-0.0472368839509931,0.0,28.562008426011182,28.562008426011182,0.0,inactive_passthrough,nominal_passthrough,1,False
87,87.0000000000007,0.0620332560118934,0.0620332560118934,0.0,28.496572981613564,28.49657298161356,-3.552713678800501e-15,inactive_passthrough,nominal_passthrough,1,False
88,88.00000000000071,0.0741091783900448,0.0741091783900448,0.0,28.47121125947137,28.471211259471364,-7.105427357601002e-15,inactive_passthrough,nominal_passthrough,1,False
89,89.00000000000072,0.0392543933700679,0.0392543933700679,0.0,28.476152904518617,28.47615290451861,-7.105427357601002e-15,inactive_passthrough,nominal_passthrough,1,False
90,90.00000000000074,0.0036305799403682,0.0036305799403682,0.0,28.49104116152216,28.49104116152216,0.0,inactive_passthrough,nominal_passthrough,1,False
91,91.00000000000075,-0.0131359450952051,-0.0131359450952051,0.0,28.50205413364847,28.50205413364847,0.0,inactive_passthrough,nominal_passthrough,1,False
92,92.00000000000075,-0.0130289038711209,-0.0130289038711209,0.0,28.50552576874454,28.50552576874454,0.0,inactive_passthrough,nominal_passthrough,1,False
93,93.00000000000078,-0.005961578034192,-0.005961578034192,0.0,28.503991112019225,28.503991112019214,-1.0658141036401503e-14,inactive_passthrough,nominal_passthrough,1,False
94,94.0000000000008,0.0001910349777907,0.0001910349777907,0.0,28.501201587243266,28.501201587243276,1.0658141036401503e-14,inactive_passthrough,nominal_passthrough,1,False
